accident_severity,special_conditions_at_site,pedestrian_movement,road_surface_conditions,light_conditions,weather_conditions,age_of_vehicle,sex_of_driver,age_of_driver,junction_location,junction_detail,junction_control,did_police_officer_attend_scene_of_accident,day_of_week
177324,3,0.0,0.0,1.0,4,1,2.3978952727983707,1.0,3.5553480614894135,1.0,2.0,4.0,1.0,7
177362,3,0.0,0.0,1.0,1,1,2.4849066497880004,2.0,3.6375861597263857,5.0,3.0,2.0,1.0,3
172924,3,0.0,0.0,2.0,1,2,2.70805020110221,2.0,3.58351893845611,1.0,6.0,4.0,2.0,7
172846,3,0.0,0.0,2.0,4,1,2.70805020110221,1.0,3.367295829986474,8.0,1.0,2.0,1.0,5
177254,3,0.0,0.0,2.0,1,1,1.9459101490553132,2.0,3.713572066704308,1.0,3.0,4.0,1.0,6
172793,3,0.0,0.0,1.0,4,1,1.791759469228055,2.0,3.332204510175204,2.0,2.0,4.0,1.0,6
177343,3,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,4.02535169073515,2.0,3.0,4.0,1.0,7
172718,3,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,3.8501476017100584,8.0,3.0,4.0,1.0,3
172592,3,0.0,0.0,1.0,1,1,2.0794415416798357,2.0,4.110873864173311,8.0,3.0,4.0,1.0,4
172675,3,0.0,0.0,1.0,1,1,2.6390573296152584,2.0,4.248495242049359,1.0,8.0,4.0,1.0,1
172810,3,0.0,3.0,1.0,1,1,2.0794415416798357,1.0,3.5263605246161616,8.0,3.0,4.0,1.0,2
175247,3,0.0,0.0,1.0,4,1,2.4849066497880004,1.0,3.6635616461296463,8.0,5.0,4.0,1.0,4
173019,3,0.0,0.0,2.0,1,1,2.1972245773362196,2.0,3.1780538303479458,8.0,8.0,4.0,1.0,7
174370,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,4.02535169073515,8.0,6.0,2.0,1.0,2
175965,3,0.0,0.0,1.0,1,1,2.833213344056216,2.0,3.4657359027997265,8.0,3.0,4.0,1.0,6
175964,3,0.0,0.0,1.0,1,1,2.833213344056216,2.0,3.4657359027997265,8.0,3.0,4.0,1.0,6
175963,3,0.0,0.0,1.0,1,1,2.833213344056216,2.0,3.4657359027997265,8.0,3.0,4.0,1.0,6
175962,3,0.0,0.0,1.0,1,1,2.833213344056216,2.0,3.4657359027997265,8.0,3.0,4.0,1.0,6
175960,3,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.2188758248682006,6.0,3.0,4.0,1.0,6
175953,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,4.382026634673881,8.0,6.0,4.0,1.0,3
174371,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.6109179126442243,8.0,6.0,2.0,1.0,2
175952,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,4.382026634673881,8.0,6.0,4.0,1.0,3
175951,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,4.330733340286331,6.0,6.0,4.0,1.0,3
175950,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,4.330733340286331,6.0,6.0,4.0,1.0,3
175949,3,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.044522437723423,2.0,3.0,4.0,1.0,3
175948,3,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.044522437723423,2.0,3.0,4.0,1.0,3
175947,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.7612001156935624,2.0,3.0,4.0,1.0,3
174372,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.6635616461296463,8.0,3.0,4.0,1.0,6
174373,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,3.6635616461296463,8.0,3.0,4.0,1.0,6
174374,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.7376696182833684,8.0,3.0,4.0,1.0,6
174378,3,0.0,1.0,1.0,1,1,2.302585092994046,2.0,4.007333185232471,2.0,3.0,4.0,1.0,3
175945,3,0.0,0.0,1.0,4,1,1.0986122886681098,1.0,3.4657359027997265,8.0,1.0,2.0,1.0,5
174380,3,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,3.4657359027997265,8.0,3.0,4.0,1.0,2
175942,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,2.9444389791664403,2.0,3.0,4.0,1.0,7
175941,3,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,3.8066624897703196,1.0,3.0,2.0,1.0,6
175939,3,0.0,9.0,1.0,1,1,1.0986122886681098,1.0,3.713572066704308,6.0,8.0,4.0,1.0,6
174383,3,0.0,1.0,1.0,1,1,2.70805020110221,2.0,3.912023005428146,2.0,3.0,4.0,1.0,4
175928,3,0.0,5.0,1.0,4,1,2.302585092994046,2.0,3.828641396489095,3.0,1.0,4.0,1.0,2
174365,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,4.30406509320417,8.0,2.0,4.0,1.0,5
174387,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,2.995732273553991,8.0,6.0,4.0,1.0,6
175967,3,0.0,0.0,1.0,1,4,2.4849066497880004,2.0,4.356708826689592,4.0,2.0,4.0,1.0,5
174355,3,0.0,0.0,2.0,1,1,2.302585092994046,2.0,2.9444389791664403,1.0,3.0,4.0,1.0,4
176015,3,0.0,0.0,2.0,1,1,1.0986122886681098,1.0,3.6888794541139363,4.0,1.0,2.0,1.0,7
176014,3,0.0,0.0,2.0,1,1,1.0986122886681098,1.0,3.6888794541139363,4.0,1.0,2.0,1.0,7
176013,3,0.0,0.0,2.0,1,1,1.0986122886681098,1.0,3.6888794541139363,4.0,1.0,2.0,1.0,7
176008,3,0.0,0.0,1.0,4,1,2.302585092994046,1.0,3.295836866004329,2.0,3.0,4.0,1.0,3
176006,3,0.0,0.0,1.0,1,1,1.6094379124341003,2.0,3.367295829986474,1.0,3.0,4.0,1.0,6
175999,3,0.0,0.0,1.0,4,1,2.5649493574615367,2.0,3.332204510175204,6.0,3.0,4.0,1.0,3
174293,3,0.0,0.0,2.0,1,2,3.091042453358316,1.0,3.9889840465642745,8.0,3.0,4.0,2.0,5
175998,3,0.0,0.0,1.0,4,1,2.1972245773362196,1.0,3.6109179126442243,8.0,3.0,4.0,1.0,3
175993,3,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.7612001156935624,8.0,1.0,2.0,1.0,6
175991,3,0.0,0.0,2.0,1,1,2.5649493574615367,1.0,3.828641396489095,8.0,3.0,4.0,1.0,3
174295,3,0.0,0.0,1.0,4,1,2.1972245773362196,1.0,3.58351893845611,8.0,3.0,2.0,1.0,7
174297,3,0.0,0.0,4.0,1,8,0.6931471805599453,2.0,4.007333185232471,1.0,3.0,4.0,2.0,2
174320,3,0.0,3.0,1.0,1,1,0.6931471805599453,1.0,3.970291913552122,1.0,3.0,4.0,1.0,4
174337,3,0.0,0.0,1.0,4,1,2.772588722239781,1.0,3.258096538021482,1.0,3.0,4.0,1.0,4
175981,3,0.0,0.0,1.0,1,1,2.302585092994046,1.0,3.091042453358316,4.0,2.0,4.0,1.0,4
174348,3,0.0,0.0,2.0,4,2,1.791759469228055,1.0,2.9444389791664403,8.0,1.0,4.0,2.0,6
174350,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,3.4339872044851463,8.0,8.0,4.0,1.0,4
174352,3,0.0,0.0,1.0,1,1,2.6390573296152584,1.0,3.258096538021482,8.0,3.0,4.0,1.0,7
174353,3,0.0,1.0,1.0,1,1,2.1972245773362196,2.0,3.9889840465642745,2.0,3.0,4.0,1.0,3
175980,3,0.0,0.0,1.0,1,1,2.3978952727983707,2.0,4.007333185232471,1.0,1.0,4.0,1.0,7
175978,3,0.0,0.0,1.0,4,1,2.4849066497880004,1.0,3.044522437723423,3.0,1.0,4.0,1.0,1
175975,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,4.060443010546419,3.0,1.0,2.0,2.0,3
175970,3,0.0,0.0,1.0,1,1,1.3862943611198906,2.0,3.7376696182833684,8.0,1.0,4.0,1.0,1
175969,3,0.0,0.0,1.0,1,1,2.4849066497880004,2.0,3.4011973816621555,8.0,1.0,4.0,1.0,1
175968,3,0.0,0.0,1.0,1,1,2.4849066497880004,2.0,3.4011973816621555,8.0,1.0,4.0,1.0,1
174356,3,0.0,0.0,2.0,1,1,2.833213344056216,1.0,3.4011973816621555,8.0,3.0,4.0,1.0,4
175927,3,0.0,0.0,1.0,1,1,2.6390573296152584,2.0,3.5553480614894135,4.0,1.0,2.0,1.0,6
175916,3,0.0,0.0,1.0,5,1,0.6931471805599453,1.0,3.4011973816621555,2.0,3.0,4.0,1.0,1
174395,3,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,3.8501476017100584,8.0,3.0,4.0,1.0,5
175831,3,0.0,0.0,1.0,1,9,2.1972245773362196,2.0,3.828641396489095,8.0,1.0,4.0,2.0,3
175828,3,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,3.6109179126442243,8.0,3.0,4.0,1.0,6
174462,3,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,4.174387269895637,2.0,3.0,4.0,1.0,5
175826,3,0.0,0.0,1.0,1,4,2.302585092994046,1.0,3.332204510175204,8.0,3.0,4.0,1.0,5
175822,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,4.07753744390572,8.0,8.0,4.0,1.0,6
175819,3,0.0,0.0,2.0,1,1,1.791759469228055,2.0,3.8501476017100584,1.0,3.0,4.0,1.0,3
174465,3,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,4.418840607796598,8.0,6.0,4.0,1.0,6
174466,3,0.0,0.0,1.0,1,1,2.70805020110221,1.0,4.430816798843313,8.0,6.0,4.0,1.0,6
175818,3,0.0,0.0,2.0,1,1,1.791759469228055,2.0,3.8501476017100584,1.0,3.0,4.0,1.0,3
175817,3,0.0,0.0,2.0,1,1,1.3862943611198906,1.0,3.5263605246161616,1.0,3.0,4.0,1.0,3
175816,3,0.0,0.0,2.0,1,1,1.3862943611198906,1.0,3.5263605246161616,1.0,3.0,4.0,1.0,3
175811,3,0.0,0.0,1.0,1,1,2.8903717578961645,2.0,3.5263605246161616,4.0,1.0,4.0,1.0,5
175810,3,0.0,0.0,1.0,1,8,2.1972245773362196,1.0,3.58351893845611,8.0,3.0,4.0,1.0,3
174467,3,0.0,0.0,1.0,1,1,2.70805020110221,1.0,4.430816798843313,8.0,6.0,4.0,1.0,6
174479,3,0.0,0.0,1.0,1,1,1.0986122886681098,2.0,3.6109179126442243,1.0,3.0,4.0,1.0,7
174491,3,0.0,0.0,1.0,1,1,2.302585092994046,2.0,4.406719247264253,8.0,3.0,4.0,1.0,4
174494,3,0.0,0.0,1.0,1,1,0.6931471805599453,1.0,3.091042453358316,1.0,8.0,4.0,2.0,7
174497,3,0.0,0.0,1.0,1,1,2.4849066497880004,2.0,3.58351893845611,8.0,3.0,4.0,1.0,5
174499,3,0.0,0.0,1.0,4,1,2.3978952727983707,1.0,3.1354942159291497,8.0,3.0,4.0,1.0,6
174500,3,0.0,0.0,1.0,4,1,2.3978952727983707,1.0,3.1354942159291497,8.0,3.0,4.0,1.0,6
174503,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,4.02535169073515,1.0,3.0,4.0,1.0,1
174504,3,0.0,0.0,1.0,1,1,2.4849066497880004,1.0,4.02535169073515,1.0,3.0,4.0,1.0,1
174505,3,0.0,0.0,1.0,1,1,2.5649493574615367,1.0,3.784189633918261,8.0,8.0,4.0,1.0,4
174506,3,0.0,0.0,1.0,1,1,1.3862943611198906,2.0,4.007333185232471,8.0,8.0,4.0,1.0,4
174507,3,0.0,0.0,1.0,1,1,1.791759469228055,1.0,3.2188758248682006,8.0,3.0,2.0,1.0,2
175832,3,0.0,0.0,1.0,1,9,2.1972245773362196,2.0,3.828641396489095,8.0,1.0,4.0,2.0,3
175833,3,0.0,0.0,1.0,1,9,2.1972245773362196,2.0,3.828641396489095,8.0,1.0,4.0,2.0,3
175835,3,0.0,0.0,1.0,1,1,1.0986122886681098,1.0,2.8903717578961645,1.0,8.0,4.0,1.0,4
174457,3,0.0,0.0,1.0,4,1,1.791759469228055,2.0,2.9444389791664403,1.0,3.0,4.0,1.0,4
175907,3,0.0,0.0,1.0,1,1,2.5649493574615367,2.0,3.1780538303479458,8.0,1.0,2.0,2.0,4
174400,3,0.0,4.0,1.0,1,1,0.6931471805599453,2.0,3.6375861597263857,2.0,2.0,4.0,1.0,3
175903,3,0.0,0.0,2.0,1,9,2.1972245773362196,1.0,4.0943445622221,8.0,8.0,4.0,2.0,3
175900,3,0.0,0.0,1.0,6,1,2.70805020110221,1.0,4.110873864173311,8.0,3.0,4.0,1.0,7
175899,3,0.0,0.0,2.0,1,1,0.6931471805599453,1.0,4.02535169073515,3.0,1.0,4.0,1.0,3
175898,3,0.0,2.0,2.0,4,1,2.3978952727983707,2.0,3.828641396489095,8.0,3.0,4.0,1.0,3
174425,3,0.0,0.0,1.0,4,1,0.6931471805599453,1.0,3.1780538303479458,8.0,3.0,4.0,1.0,5
175894,3,0.0,0.0,1.0,1,1,2.302585092994046,1.0,3.4339872044851463,4.0,1.0,4.0,1.0,1
175893,3,0.0,0.0,2.0,1,8,1.3862943611198906,1.0,3.5263605246161616,1.0,1.0,4.0,2.0,7
174426,3,0.0,0.0,1.0,4,1,0.6931471805599453,1.0,3.1780538303479458,8.0,3.0,4.0,1.0,5
175889,3,0.0,0.0,1.0,1,1,2.70805020110221,2.0,3.4011973816621555,8.0,3.0,4.0,1.0,7
175884,3,0.0,0.0,4.0,4,1,2.0794415416798357,1.0,2.833213344056216,1.0,3.0,4.0,1.0,4
174280,3,0.0,0.0,3.0,1,3,1.6094379124341003,1.0,3.970291913552122,8.0,8.0,4.0,1.0,7
175879,3,0.0,0.0,1.0,1,1,2.3978952727983707,1.0,3.6635616461296463,2.0,3.0,4.0,2.0,1
175873,3,0.0,0.0,2.0,1,1,2.3978952727983707,2.0,3.6109179126442243,8.0,3.0,4.0,1.0,1
175867,3,0.0,0.0,2.0,4,1,1.9459101490553132,1.0,4.23410650459726,6.0,3.0,4.0,1.0,2
175866,3,0.0,0.0,4.0,1,8,2.4849066497880004,2.0,3.4011973816621555,1.0,3.0,4.0,1.0,3
175855,3,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.713572066704308,8.0,6.0,4.0,1.0,3
175854,3,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.4965075614664802,6.0,6.0,4.0,1.0,3
175853,3,0.0,1.0,2.0,4,1,2.4849066497880004,2.0,4.219507705176107,5.0,6.0,4.0,1.0,5
174432,3,0.0,0.0,1.0,1,1,2.1972245773362196,1.0,3.332204510175204,8.0,1.0,4.0,2.0,4
174438,3,0.0,0.0,1.0,1,1,2.772588722239781,2.0,3.2188758248682006,5.0,8.0,4.0,1.0,4
174449,3,0.0,0.0,1.0,1,4,2.6390573296152584,2.0,3.8066624897703196,8.0,3.0,2.0,1.0,7
175842,3,0.0,0.0,2.0,1,1,1.791759469228055,2.0,3.367295829986474,4.0,2.0,4.0,1.0,4
174450,3,0.0,0.0,1.0,1,4,2.6390573296152584,2.0,3.8066624897703196,8.0,3.0,2.0,1.0,7
174451,3,0.0,0.0,1.0,1,4,2.6390573296152584,2.0,3.8066624897703196,8.0,3.0,2.0,1.0,7
174427,3,0.0,0.0,1.0,4,1,0.6931471805599453,2.0,3.58351893845611,8.0,3.0,4.0,1.0,5
174279,3,0.0,0.0,3.0,1,3,1.3862943611198906,1.0,3.871201010907891,6.0,8.0,4.0,1.0,7
174268,3,0.0,0.0,2.0,1,1,2.6390573296152584,2.0,3.1780538303479458,8.0,1.0,4.0,1.0,7
174256,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.6109179126442243,1.0,1.0,4.0,1.0,7
174065,3,0.0,0.0,1.0,4,1,2.5649493574615367,2.0,3.871201010907891,1.0,3.0,2.0,1.0,2
174067,3,0.0,0.0,1.0,1,1,2.0794415416798357,1.0,2.995732273553991,8.0,3.0,4.0,1.0,3
176225,3,0.0,0.0,2.0,1,8,2.0794415416798357,2.0,3.1354942159291497,3.0,2.0,4.0,1.0,6
174069,3,0.0,0.0,1.0,4,1,2.5649493574615367,2.0,3.9318256327243257,8.0,6.0,4.0,1.0,2
174070,3,0.0,0.0,1.0,4,1,2.6390573296152584,1.0,4.127134385045092,8.0,6.0,4.0,1.0,2
174076,3,0.0,0.0,2.0,4,1,2.4849066497880004,1.0,3.258096538021482,1.0,3.0,4.0,1.0,5
174077,3,0.0,0.0,2.0,4,1,2.4849066497880004,1.0,3.258096538021482,1.0,3.0,4.0,1.0,5
176224,3,0.0,0.0,2.0,1,8,2.0794415416798357,2.0,3.1354942159291497,3.0,2.0,4.0,1.0,6
174078,3,0.0,0.0,2.0,4,1,2.3978952727983707,2.0,3.7612001156935624,8.0,3.0,4.0,1.0,2
176223,3,0.0,0.0,1.0,1,1,2.1972245773362196,2.0,4.343805421853684,6.0,3.0,4.0,1.0,3
174079,3,0.0,0.0,2.0,4,1,2.6390573296152584,1.0,3.6888794541139363,8.0,3.0,4.0,1.0,2
176217,3,0.0,0.0,2.0,1,1,2.302585092994046,1.0,3.970291913552122,1.0,8.0,4.0,1.0,1
174083,3,0.0,0.0,4.0,5,1,2.5649493574615367,1.0,4.02535169073515,1.0,3.0,4.0,1.0,2
176216,3,0.0,0.0,2.0,1,1,2.302585092994046,1.0,3.970291913552122,1.0,8.0,4.0,1.0,1
176212,3,0.0,0.0,2.0,7,2,2.4849066497880004,2.0,3.8066624897703196,1.0,8.0,4.0,1.0,3
174084,3,0.0,0.0,2.0,4,2,2.3978952727983707,1.0,3.828641396489095,8.0,3.0,4.0,1.0,7
174085,3,0.0,0.0,2.0,4,2,2.1972245773362196,1.0,3.1780538303479458,8.0,3.0,4.0,1.0,7
176210,3,0.0,0.0,1.0,4,1,1.9459101490553132,1.0,2.995732273553991,8.0,1.0,4.0,1.0,3
176201,3,1.0,1.0,1.0,1,9,1.791759469228055,1.0,3.713572066704308,5.0,3.0,4.0,2.0,6
176200,3,0.0,0.0,1.0,1,1,1.791759469228055,2.0,3.295836866004329,8.0,8.0,4.0,1.0,6
176198,3,0.0,0.0,2.0,1,2,0.6931471805599453,1.0,4.0943445622221,8.0,3.0,4.0,1.0,4
174093,3,0.0,0.0,1.0,4,1,2.833213344056216,1.0,3.6109179126442243,2.0,3.0,4.0,1.0,1
174099,3,0.0,0.0,1.0,4,4,2.302585092994046,1.0,3.912023005428146,8.0,1.0,4.0,1.0,7
174100,3,0.0,0.0,1.0,4,4,2.302585092994046,1.0,3.912023005428146,8.0,1.0,4.0,1.0,7
174107,3,0.0,3.0,2.0,4,2,2.3978952727983707,2.0,3.6888794541139363,1.0,3.0,4.0,1.0,5
174064,3,0.0,0.0,1.0,4,1,2.5649493574615367,2.0,3.871201010907891,1.0,3.0,2.0,1.0,2
176239,3,0.0,0.0,2.0,4,1,2.4849066497880004,2.0,4.007333185232471,6.0,3.0,4.0,1.0,6
174063,3,0.0,0.0,2.0,1,1,1.3862943611198906,2.0,3.7376696182833684,1.0,1.0,4.0,2.0,6
174051,3,0.0,0.0,1.0,1,1,2.3978952727983707,2.0,3.713572066704308,8.0,3.0,4.0,2.0,3
176271,3,0.0,1.0,2.0,6,1,2.4849066497880004,1.0,3.871201010907891,3.0,3.0,4.0,1.0,3
176269,3,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,4.0943445622221,8.0,2.0,4.0,1.0,3
176268,3,0.0,0.0,1.0,1,1,1.6094379124341003,1.0,3.044522437723423,4.0,2.0,4.0,1.0,3
173997,3,0.0,0.0,2.0,1,1,1.791759469228055,1.0,3.6635616461296463,8.0,8.0,4.0,1.0,1
174004,3,0.0,0.0,2.0,1,1,2.6390573296152584,1.0,3.4339872044851463,1.0,6.0,2.0,1.0,4
176264,3,0.0,0.0,2.0,1,1,2.6390573296152584,1.0,3.7612001156935624,1.0,8.0,4.0,1.0,4
176263,3,0.0,0.0,2.0,1,1,2.6390573296152584,1.0,3.7612001156935624,1.0,8.0,4.0,1.0,4
174006,3,0.0,1.0,2.0,1,2,2.302585092994046,1.0,3.9889840465642745,1.0,1.0,4.0,1.0,5
174010,3,1.0,0.0,2.0,1,2,1.791759469228055,1.0,3.5263605246161616,8.0,3.0,4.0,1.0,4
176259,3,0.0,1.0,2.0,1,2,2.9444389791664403,2.0,3.828641396489095,1.0,3.0,4.0,1.0,5
176257,3,0.0,1.0,1.0,1,1,0.6931471805599453,2.0,3.912023005428146,5.0,3.0,4.0,1.0,6
174011,3,1.0,0.0,2.0,1,2,1.791759469228055,1.0,3.8066624897703196,8.0,3.0,4.0,1.0,4
176196,3,0.0,0.0,1.0,4,1,1.3862943611198906,1.0,4.07753744390572,1.0,3.0,4.0,1.0,6
174020,3,0.0,0.0,1.0,4,1,2.4849066497880004,1.0,3.6375861597263857,8.0,6.0,2.0,1.0,1
174027,3,0.0,0.0,2.0,1,1,1.791759469228055,1.0,3.4339872044851463,8.0,6.0,2.0,1.0,4
174028,3,0.0,0.0,2.0,1,1,1.791759469228055,1.0,3.4339872044851463,8.0,6.0,2.0,1.0,4
174029,3,0.0,0.0,2.0,1,1,1.791759469228055,1.0,3.4339872044851463,8.0,6.0,2.0,1.0,4
174030,3,0.0,0.0,2.0,1,1,2.5649493574615367,1.0,3.8918202981106265,8.0,6.0,2.0,1.0,4
176244,3,0.0,0.0,2.0,4,1,2.833213344056216,1.0,3.6109179126442243,4.0,1.0,4.0,1.0,4
174035,3,0.0,0.0,2.0,1,2,0.6931471805599453,1.0,2.8903717578961645,8.0,3.0,4.0,1.0,6
176242,3,0.0,0.0,2.0,1,2,2.772588722239781,1.0,3.332204510175204,8.0,8.0,4.0,1.0,5
176241,3,0.0,0.0,2.0,1,2,1.6094379124341003,1.0,4.356708826689592,6.0,8.0,4.0,1.0,5
176240,3,0.0,0.0,2.0,4,1,2.833213344056216,2.0,3.9512437185814275,8.0,3.0,4.0,1.0,6
174037,3,0.0,0.0,1.0,4,1,2.0794415416798357,1.0,4.189654742026425,2.0,6.0,2.0,1.0,1
174038,3,0.0,1.0,1.0,1,1,1.9459101490553132,2.0,3.6109179126442243,5.0,8.0,4.0,1.0,1
174040,3,0.0,9.0,2.0,4,5,1.0986122886681098,2.0,3.8501476017100584,1.0,3.0,4.0,2.0,5
176255,3,0.0,0.0,2.0,4,2,1.791759469228055,1.0,3.6888794541139363,1.0,1.0,4.0,2.0,1
175804,3,0.0,0.0,2.0,1,2,2.6390573296152584,2.0,3.912023005428146,4.0,1.0,4.0,1.0,7
176193,3,0.0,0.0,1.0,1,1,2.70805020110221,2.0,3.4965075614664802,8.0,3.0,4.0,1.0,6
176182,3,0.0,3.0,1.0,1,1,0.6931471805599453,2.0,3.784189633918261,5.0,3.0,4.0,1.0,4
174181,3,0.0,0.0,1.0,4,1,2.1972245773362196,1.0,3.58351893845611,1.0,3.0,4.0,2.0,3
176083,3,3.0,0.0,1.0,1,1,2.6390573296152584,1.0,3.4011973816621555,6.0,3.0,4.0,1.0,1
174183,3,0.0,0.0,1.0,1,1,1.3862943611198906,1.0,3.044522437723423,8.0,8.0,4.0,1.0,5
176082,3,3.0,0.0,1.0,1,1,2.6390573296152584,1.0,3.4011973816621555,6.0,3.0,4.0,1.0,1
174194,3,0.0,0.0,2.0,1,1,1.6094379124341003,2.0,3.6635616461296463,8.0,3.0,4.0,1.0,1
174195,3,0.0,0.0,2.0,1,1,2.302585092994046,1.0,3.091042453358316,8.0,3.0,4.0,1.0,1
174199,3,0.0,0.0,1.0,4,1,1.0986122886681098,1.0,3.58351893845611,8.0,3.0,4.0,1.0,2
176080,3,0.0,0.0,2.0,1,2,1.9459101490553132,2.0,3.295836866004329,1.0,5.0,4.0,1.0,4
176077,3,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.713572066704308,5.0,3.0,4.0,1.0,4
176066,3,0.0,0.0,2.0,1,1,2.772588722239781,1.0,3.2188758248682006,3.0,1.0,4.0,1.0,5
176063,3,0.0,0.0,1.0,1,1,2.833213344056216,1.0,3.4339872044851463,1.0,2.0,4.0,2.0,6
176041,3,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.9318256327243257,1.0,3.0,4.0,1.0,3
174207,3,0.0,0.0,3.0,1,3,2.3978952727983707,1.0,3.367295829986474,1.0,1.0,4.0,1.0,7
174211,3,0.0,1.0,1.0,4,1,2.0794415416798357,1.0,3.4965075614664802,2.0,3.0,4.0,1.0,1
174213,3,0.0,0.0,2.0,1,2,1.9459101490553132,2.0,3.9318256327243257,1.0,3.0,2.0,2.0,4
174214,3,0.0,0.0,1.0,1,1,2.4849066497880004,2.0,4.02535169073515,1.0,3.0,4.0,1.0,6
174219,3,0.0,1.0,1.0,4,1,1.9459101490553132,2.0,3.784189633918261,8.0,6.0,4.0,2.0,3
174234,3,0.0,0.0,2.0,1,5,0.6931471805599453,1.0,3.2188758248682006,4.0,2.0,4.0,1.0,5
174238,3,0.0,0.0,2.0,1,1,1.9459101490553132,1.0,4.465908118654584,8.0,3.0,4.0,1.0,3
174239,3,0.0,0.0,2.0,1,1,2.0794415416798357,1.0,3.258096538021482,8.0,3.0,4.0,1.0,3
174253,3,0.0,0.0,1.0,4,1,1.0986122886681098,1.0,3.7376696182833684,4.0,2.0,4.0,1.0,2
174254,3,0.0,0.0,1.0,4,1,0.6931471805599453,2.0,3.9512437185814275,8.0,2.0,4.0,1.0,2
176027,3,0.0,0.0,1.0,1,1,2.70805020110221,2.0,3.091042453358316,8.0,1.0,2.0,1.0,6
176026,3,0.0,0.0,1.0,1,1,2.70805020110221,1.0,3.258096538021482,8.0,1.0,2.0,1.0,6
176018,3,0.0,0.0,1.0,1,1,0.6931471805599453,2.0,3.258096538021482,5.0,3.0,4.0,1.0,4
174180,3,0.0,0.0,1.0,4,1,2.1972245773362196,1.0,3.58351893845611,1.0,3.0,4.0,2.0,3
174179,3,0.0,0.0,1.0,4,1,2.1972245773362196,1.0,3.58351893845611,1.0,3.0,4.0,2.0,3
174177,3,0.0,1.0,2.0,4,1,2.3978952727983707,1.0,4.406719247264253,3.0,1.0,4.0,1.0,1
174174,3,0.0,0.0,1.0,4,1,2.6390573296152584,1.0,3.4011973816621555,8.0,3.0,4.0,2.0,1
176177,3,0.0,0.0,1.0,1,1,1.9459101490553132,1.0,3.5263605246161616,1.0,3.0,4.0,1.0,4
176173,3,0.0,1.0,2.0,7,2,2.302585092994046,1.0,4.04305126783455,5.0,3.0,4.0,1.0,3
176167,3,0.0,0.0,1.0,1,8,2.1972245773362196,1.0,3.367295829986474,1.0,8.0,4.0,1.0,3
176163,3,0.0,0.0,1.0,1,1,3.044522437723423,1.0,4.110873864173311,1.0,3.0,4.0,1.0,2
174113,3,0.0,9.0,2.0,4,2,2.3978952727983707,1.0,3.713572066704308,8.0,3.0,4.0,2.0,5
174133,3,0.0,0.0,2.0,4,5,2.5649493574615367,1.0,2.8903717578961645,8.0,3.0,2.0,2.0,7
174139,3,0.0,0.0,2.0,1,1,2.1972245773362196,2.0,3.4657359027997265,8.0,8.0,4.0,2.0,7
176157,3,0.0,0.0,2.0,1,1,1.0986122886681098,2.0,3.295836866004329,1.0,8.0,4.0,1.0,3
176153,3,0.0,2.0,1.0,1,1,1.9459101490553132,2.0,4.02535169073515,1.0,3.0,4.0,2.0,4
176150,3,0.0,0.0,1.0,4,1,2.6390573296152584,1.0,3.044522437723423,3.0,1.0,4.0,1.0,4
176145,3,0.0,0.0,2.0,1,5,2.0794415416798357,1.0,3.1354942159291497,8.0,8.0,4.0,2.0,6
176140,3,0.0,0.0,1.0,1,1,2.302585092994046,2.0,3.9512437185814275,1.0,8.0,4.0,1.0,6
